"track","track_label","horizon","loss","benchmark_model","model","model_family","n_evaluation","mean_model_loss","mean_benchmark_loss","mean_loss_difference","relative_loss","dm_statistic","dm_p_value","dm_p_value_adjusted","p_adjust_method","significance_level","significant_better","significant_worse","conclusion","dm_test_status","status_message"
"monthly_transformed","Target-month transformed change",1,"AE","RW","BorutaRF","FeatureSelection+Tree",90,0.00815917881775686,0.0123125213857162,-0.00415334256795935,0.662673270742283,-3.07540569382947,0.00279203994529988,0.022336319562399,"holm",0.05,TRUE,FALSE,"Significantly better than benchmark","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","XGBoost","Boosting",90,0.00839284145206707,0.0123125213857162,-0.00391967993364915,0.681650913662869,-2.2619444921621,0.0261360817848113,0.156816490708868,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","RandomForest","Tree",90,0.00874369978587496,0.0123125213857162,-0.00356882159984125,0.710146972497327,-2.91367824567708,0.00451638838832809,0.0316147187182966,"holm",0.05,TRUE,FALSE,"Significantly better than benchmark","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","Ensemble_Median","Ensemble",90,0.00958369552665123,0.0123125213857162,-0.00272882585906498,0.778369858327255,-3.33425686835501,0.00124812683680348,0.0112331415312313,"holm",0.05,TRUE,FALSE,"Significantly better than benchmark","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","Ensemble_Mean","Ensemble",90,0.00965975198748106,0.0123125213857162,-0.00265276939823515,0.784547022081713,-3.43684721040046,0.000896630556149673,0.00939401866758929,"holm",0.05,TRUE,FALSE,"Significantly better than benchmark","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","Ensemble_InvRMSE","Ensemble",90,0.00968378604413559,0.0123125213857162,-0.00262873534158062,0.786499023292644,-3.45178876394134,0.000854001697053572,0.00939401866758929,"holm",0.05,TRUE,FALSE,"Significantly better than benchmark","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","ElasticNet","Regularization",90,0.010284876415697,0.0123125213857162,-0.00202764497001925,0.835318461060987,-1.96354560956192,0.0527044012183749,0.263522006091874,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","LASSO","Regularization",90,0.0104112871994007,0.0123125213857162,-0.0019012341863155,0.84558530890991,-1.78608973124134,0.0774903930892678,0.309961572357071,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","Ridge","Regularization",90,0.0105133092763532,0.0123125213857162,-0.00179921210936305,0.853871351529158,-1.68457263046284,0.0955749518183925,0.309961572357071,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","AR(4)","Baseline",90,0.0105235885757875,0.0123125213857162,-0.00178893280992876,0.854706217038201,-1.49520495489716,0.138398445573976,0.309961572357071,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",1,"AE","RW","Factor","Factor",90,0.0114246930898243,0.0123125213857162,-0.000887828295891948,0.927892243344899,-0.640747479982564,0.523333182350983,0.523333182350983,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","XGBoost","Boosting",90,0.000357159487208899,0.000838107827460895,-0.000480948340251996,0.42614980496118,-1.17395900833155,0.243543327352038,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","RandomForest","Tree",90,0.0004013788658063,0.000838107827460895,-0.000436728961654596,0.478910770971206,-1.15038161950685,0.253068315917555,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","BorutaRF","FeatureSelection+Tree",90,0.000403827609036393,0.000838107827460895,-0.000434280218424502,0.481832522981937,-1.15287397935325,0.252049131289361,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","Ridge","Regularization",90,0.000409726272948992,0.000838107827460895,-0.000428381554511903,0.488870595792293,-1.17559884646357,0.242890507316243,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","ElasticNet","Regularization",90,0.000443735243509674,0.000838107827460895,-0.000394372583951221,0.529448871577778,-1.2035551292757,0.231953110065877,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","Ensemble_Median","Ensemble",90,0.000444359074952175,0.000838107827460895,-0.00039374875250872,0.530193204731653,-1.20299945986256,0.232166985116988,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","Ensemble_Mean","Ensemble",90,0.000444683150615857,0.000838107827460895,-0.000393424676845039,0.530579880112866,-1.21484321291571,0.227639128116349,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","Ensemble_InvRMSE","Ensemble",90,0.000445334645993479,0.000838107827460895,-0.000392773181467416,0.531357220875326,-1.22012779697234,0.22563961444754,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","LASSO","Regularization",90,0.000451428783411567,0.000838107827460895,-0.000386679044049328,0.538628525614897,-1.20565152382985,0.231147496440726,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","AR(4)","Baseline",90,0.00046180496455463,0.000838107827460895,-0.000376302862906265,0.551009010324721,-1.18439556391789,0.239409885621788,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","Factor","Factor",90,0.000581409564906926,0.000838107827460895,-0.000256698262553969,0.693716901163357,-1.26204855043883,0.210228621655499,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","XGBoost","Boosting",90,0.00830638121684492,0.0128220497177866,-0.00451566850094169,0.647820075547079,-1.97772892170887,0.0510530437381412,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","Ridge","Regularization",90,0.00885717099507313,0.0128220497177866,-0.00396487872271348,0.690776528715729,-2.16603625451585,0.0329817518231018,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","ElasticNet","Regularization",90,0.00890792534867371,0.0128220497177866,-0.00391412436911291,0.694734893775737,-2.24791439341662,0.0270522771878884,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","Ensemble_InvRMSE","Ensemble",90,0.00895089700449784,0.0128220497177866,-0.00387115271328878,0.698086281172444,-2.36356467466856,0.0202766283405979,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","LASSO","Regularization",90,0.00895445670749519,0.0128220497177866,-0.00386759301029143,0.698363904725284,-2.25448557730106,0.0266197120111573,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","Ensemble_Mean","Ensemble",90,0.00896796852853789,0.0128220497177866,-0.00385408118924873,0.699417700439705,-2.3450546105894,0.0212480974454357,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","Ensemble_Median","Ensemble",90,0.00898478744355905,0.0128220497177866,-0.00383726227422756,0.700729418565227,-2.23980692392062,0.0275944653343989,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","BorutaRF","FeatureSelection+Tree",90,0.00913457473342157,0.0128220497177866,-0.00368747498436505,0.712411426758873,-1.92147408257716,0.0578721253108643,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","AR(4)","Baseline",90,0.00932409384394554,0.0128220497177866,-0.00349795587384108,0.727192145496929,-2.37145776260359,0.0198744992175141,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","RandomForest","Tree",90,0.00932771764358349,0.0128220497177866,-0.00349433207420313,0.727474767988473,-1.95472931961821,0.0537535908732532,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","Factor","Factor",90,0.0100816534644765,0.0128220497177866,-0.00274039625331013,0.786274713199039,-2.27625773348153,0.0252296124611314,0.218619491392655,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","Ensemble_Median","Ensemble",90,0.000357927659351297,0.000688079824718056,-0.000330152165366759,0.520183337010295,-1.1045624368082,0.272326518811784,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","RandomForest","Tree",90,0.000363101613182638,0.000688079824718056,-0.000324978211535418,0.527702746307698,-1.09094618569518,0.27824128127813,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","XGBoost","Boosting",90,0.000367486113917305,0.000688079824718056,-0.000320593710800751,0.534074827826676,-1.05882102174398,0.292546553008958,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","Ridge","Regularization",90,0.000373482656449041,0.000688079824718056,-0.000314597168269015,0.542789721529877,-1.0850484601845,0.280830594882861,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","Ensemble_Mean","Ensemble",90,0.000377144125403944,0.000688079824718056,-0.000310935699314112,0.548111006682227,-1.11442349228818,0.268097981891619,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","Ensemble_InvRMSE","Ensemble",90,0.000377567161434232,0.000688079824718056,-0.000310512663283824,0.54872581330072,-1.1156759643067,0.267564208208348,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","AR(4)","Baseline",90,0.000380973526220029,0.000688079824718056,-0.000307106298498027,0.55367635052537,-1.12238204658452,0.264718875362303,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","BorutaRF","FeatureSelection+Tree",90,0.000397877912969885,0.000688079824718056,-0.000290201911748171,0.578243829679089,-1.01184058461019,0.314357251481327,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","Factor","Factor",90,0.000417274648553006,0.000688079824718056,-0.00027080517616505,0.606433488620286,-1.11052207948395,0.269765437349605,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","LASSO","Regularization",90,0.000542007050045919,0.000688079824718056,-0.000146072774672137,0.787709551385276,-0.565653505181723,0.573052699782286,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","ElasticNet","Regularization",90,0.000959436629477609,0.000688079824718056,0.000271356804759553,1.3943682041117,0.594390574376409,0.553758918339346,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","Ensemble_Median","Ensemble",90,0.00837963417777477,0.0125488898531853,-0.00416925567541057,0.667759003052188,-1.62997839689414,0.106640400684731,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","Ridge","Regularization",90,0.00853883047603257,0.0125488898531853,-0.00401005937715277,0.680445089241509,-1.65433238705555,0.101582768642583,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","XGBoost","Boosting",90,0.00877360801626281,0.0125488898531853,-0.00377528183692253,0.699154117926676,-1.44305306815704,0.152515996090408,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","RandomForest","Tree",90,0.0088725989258117,0.0125488898531853,-0.00367629092737364,0.707042537596226,-1.4839851101786,0.141345879796865,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","AR(4)","Baseline",90,0.00887987057400686,0.0125488898531853,-0.00366901927917848,0.70762200305335,-1.74107456445454,0.0851261567446472,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","Ensemble_Mean","Ensemble",90,0.00898672474531236,0.0125488898531853,-0.00356216510787298,0.716137032873169,-1.72717018782865,0.0876061549474578,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","Ensemble_InvRMSE","Ensemble",90,0.00899697746626653,0.0125488898531853,-0.00355191238691881,0.71695405502207,-1.72769040407039,0.087512312789031,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","Factor","Factor",90,0.00960367270980046,0.0125488898531853,-0.00294521714338488,0.765300582135775,-1.68599812116243,0.0952990460470078,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","LASSO","Regularization",90,0.00967689914181124,0.0125488898531853,-0.0028719907113741,0.771135873772524,-1.34455173347871,0.182186872626898,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","BorutaRF","FeatureSelection+Tree",90,0.00994404623696906,0.0125488898531853,-0.00260484361621627,0.792424378037307,-1.10140574260539,0.27368990269927,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",6,"AE","RW","ElasticNet","Regularization",90,0.012027317056185,0.0125488898531853,-0.000521572797000301,0.958436737982212,-0.204508130616445,0.838423394546732,0.936387724191119,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","ElasticNet","Regularization",90,0.000357101724098849,0.000715419308990815,-0.000358317584891966,0.499150246032057,-1.06074239096847,0.291677096764565,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","LASSO","Regularization",90,0.000357101724098849,0.000715419308990815,-0.000358317584891966,0.499150246032057,-1.06074239096847,0.291677096764565,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","Ridge","Regularization",90,0.000357402486749601,0.000715419308990815,-0.000358016822241213,0.499570646553782,-1.06048533932719,0.291793315097649,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","XGBoost","Boosting",90,0.000357457445721798,0.000715419308990815,-0.000357961863269017,0.499647467197992,-1.05864091260821,0.292628146468901,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","Ensemble_Median","Ensemble",90,0.000357517044045625,0.000715419308990815,-0.00035790226494519,0.499730772642894,-1.06003553070742,0.291996758953985,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","AR(4)","Baseline",90,0.000359861699424238,0.000715419308990815,-0.000355557609566576,0.50300808896515,-1.05777806577963,0.293019250879125,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","Ensemble_InvRMSE","Ensemble",90,0.00036405301625759,0.000715419308990815,-0.000351366292733225,0.508866634828644,-1.0673469548364,0.288701884641794,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","Ensemble_Mean","Ensemble",90,0.000364114848262741,0.000715419308990815,-0.000351304460728074,0.508953062472368,-1.06711872585406,0.288804348615446,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","RandomForest","Tree",90,0.000374189618952026,0.000715419308990815,-0.000341229690038789,0.523035392320995,-1.03077363207055,0.305440050054213,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","Factor","Factor",90,0.000389401486950736,0.000715419308990815,-0.000326017822040079,0.544298262651079,-1.05713563894463,0.293310676675529,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"SE","RW","BorutaRF","FeatureSelection+Tree",90,0.000423212258766234,0.000715419308990815,-0.000292207050224581,0.591558339910095,-0.859808848309467,0.392204544250134,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","Ridge","Regularization",90,0.00824174042028019,0.0134729281374319,-0.00523118771715167,0.61172599869973,-1.66108980996604,0.100214395888397,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","ElasticNet","Regularization",90,0.00824311121443299,0.0134729281374319,-0.00522981692299887,0.61182774303762,-1.6565279905294,0.101136510932257,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","LASSO","Regularization",90,0.00824311121443299,0.0134729281374319,-0.00522981692299887,0.61182774303762,-1.6565279905294,0.101136510932257,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","Ensemble_Median","Ensemble",90,0.00825858987293957,0.0134729281374319,-0.00521433826449229,0.612976614192331,-1.65576898643441,0.101290599027731,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","XGBoost","Boosting",90,0.00829910030771919,0.0134729281374319,-0.00517382782971268,0.615983416749755,-1.62967353327213,0.106704975716335,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","AR(4)","Baseline",90,0.00842489915530166,0.0134729281374319,-0.0050480289821302,0.625320573921474,-1.6718756851758,0.0980612628410989,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","Ensemble_Mean","Ensemble",90,0.00850796076414318,0.0134729281374319,-0.00496496737328868,0.631485648654616,-1.70599858520227,0.0914959000024905,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","Ensemble_InvRMSE","Ensemble",90,0.00851180908066531,0.0134729281374319,-0.00496111905676655,0.631771281924746,-1.70555621244658,0.091578656698266,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","Factor","Factor",90,0.00907407289150516,0.0134729281374319,-0.0043988552459267,0.673504140966554,-1.77055404955225,0.0800589191097965,0.880648110207761,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","RandomForest","Tree",90,0.00914978365558574,0.0134729281374319,-0.00432314448184612,0.679123614573797,-1.57372557062491,0.11909924234451,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","BorutaRF","FeatureSelection+Tree",90,0.0107571016459717,0.0134729281374319,-0.00271582649146013,0.798423441158664,-0.858960474052765,0.392669918687251,0.914959000024905,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","BorutaRF","FeatureSelection+Tree",90,3.04532437037562,3.02112419977777,0.02420017059785,1.0080103196683,0.0734336059359567,0.941625865196352,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","RandomForest","Tree",90,3.36670059131928,3.02112419977777,0.345576391541509,1.11438668809675,0.724231987216674,0.470822858149184,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","Ensemble_Median","Ensemble",90,3.56814100119352,3.02112419977777,0.547016801415751,1.1810639898406,0.876505907714099,0.383114758233029,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","XGBoost","Boosting",90,3.74536994087561,3.02112419977777,0.724245741097839,1.23972723172093,1.19473069080793,0.235366434889295,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","Ensemble_Mean","Ensemble",90,4.13493933415418,3.02112419977777,1.11381513437641,1.36867571828339,0.949404393911913,0.344985949848814,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","Ensemble_InvRMSE","Ensemble",90,4.19214398092857,3.02112419977777,1.1710197811508,1.38761060575958,0.94682290474512,0.346292690852266,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","AR(4)","Baseline",90,4.3156120420604,3.02112419977777,1.29448784228264,1.42847885643955,1.73213597381399,0.086713732752527,0.953851060277797,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","ElasticNet","Regularization",90,5.25784959580425,3.02112419977777,2.23672539602648,1.74036194744692,1.1772857439671,0.242220259311837,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","LASSO","Regularization",90,5.31985184333342,3.02112419977777,2.29872764355565,1.76088485330221,1.20070721993943,0.233050764295059,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","Ridge","Regularization",90,5.95407005899949,3.02112419977777,2.93294585922172,1.97081273899215,0.92527821285769,0.357323320961181,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","Factor","Factor",90,6.8757668468561,3.02112419977777,3.85464264707833,2.27589678284722,0.854332869776574,0.395214371628859,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"AE","RW","BorutaRF","FeatureSelection+Tree",90,0.754380093216869,0.79401111111111,-0.0396310178942407,0.950087577692984,-0.728801677242766,0.468036447435852,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"AE","RW","RandomForest","Tree",90,0.834358983541664,0.79401111111111,0.0403478724305543,1.05081524913939,0.675132801165204,0.50134163875352,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"AE","RW","Ensemble_Median","Ensemble",90,0.848498604869668,0.79401111111111,0.0544874937585587,1.06862308725417,0.778305109777899,0.438453457590797,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"AE","RW","XGBoost","Boosting",90,0.878138857928626,0.79401111111111,0.0841277468175167,1.10595285839236,1.2069900598319,0.230634175263148,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"AE","RW","Ensemble_Mean","Ensemble",90,0.890516911394095,0.79401111111111,0.0965058002829856,1.12154212823035,0.958713763471829,0.340300179395915,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",
